"","QKEY","INTERVIEW_START_W70","INTERVIEW_END_W70","DEVICE_TYPE_W70","LANG_W70","XATTEND_W70","FORM_W70","SPIRIT1_a_W70","SPIRIT1_b_W70","SPIRIT1_c_W70","SPIRIT1_d_W70","SPIRIT2_a_W70","SPIRIT2_b_W70","SPIRIT2_c_W70","SPIRIT2_d_W70","COVIDRF_W70","COVIDVOL1_a_W70","COVIDVOL1_b_W70","COVIDVOL1_c_W70","COVIDVOL2_a_W70","COVIDVOL2_b_W70","COVIDVOL2_c_W70","BRAND1_W70","BRAND2_W70","BRAND3_a_W70","BRAND3_b_W70","ATTENDMONTH_W70","ATTENDONLINE_W70","ATTENDFUT1_W70","ATTENDFUT2_W70","COVIDCONG2_W70","COVIDCONG3_W70","COVIDCONG4_W70","CONGRESTRICT1_a_W70","CONGRESTRICT1_b_W70","CONGRESTRICT1_c_W70","CONGRESTRICT1_d_W70","CONGRESTRICT2_a_W70","CONGRESTRICT2_b_W70","CONGRESTRICT2_c_W70","CONGRESTRICT2_d_W70","ATTENDCONF_W70","CONGDONATE_W70","ONLINESATIS_W70","ONLINEOTH_W70","ONLINESERV_W70","SERMONISSUE_a_W70","SERMONISSUE_b_W70","SERMONISSUE_c_W70","SERMONISSUE_d_W70","SERMONISSUE_e_W70","SERMONISSUE_f_W70","SERMONISSUE_g_W70","SERMONTRUMP_W70","SERMONBIDEN_W70","COVIDLESSON1_W70","COVIDLESSON2_W70","COVIDTHREAT_a_W70","COVIDTHREAT_b_W70","COVIDTHREAT_c_W70","COVIDTHREAT_d_W70","SNSUSE_W70","CONTACTTRAC1_W70","CONTACTTRAC2_W70","CONTACTPHONEF1_W70","CONTACTHOMEF2_W70","CTKNOW1_W70","SECUR1_W70","SHAREINFO1_a_W70","SHAREINFO1_b_W70","SHAREINFO1_c_W70","HEALTHRECF1_W70","WHYNOTQUARF1_a_W70","WHYNOTQUARF1_b_W70","WHYNOTQUARF1_c_W70","WHYNOTQUARF1_d_W70","WHYNOTQUARF1_e_W70","HEALTHRECF2_W70","WHYDIFFICULTF2_a_W70","WHYDIFFICULTF2_b_W70","WHYDIFFICULTF2_c_W70","WHYDIFFICULTF2_d_W70","WHYDIFFICULTF2_e_W70","RECSAFE_a_W70","RECSAFE_b_W70","RECSAFE_c_W70","RECSAFE_d_W70","RECSAFE_e_W70","CVDATAACCEPT_a_W70","CVDATAACCEPT_b_W70","CVDATAACCEPT_c_W70","CVDATAACCEPT_d_W70","SOCIALPOL_W70","SNSRATE_W70","CHOICE1_W70","QCHANGE1_W70","SOCEFF1_a_W70","SOCEFF1_b_W70","SOCEFF1_c_W70","SOCEFF1_d_W70","SOCEFF1_e_W70","ELECTFTGSNSINT_W70","TALKDISASNSINT_W70","TALKCMNSNSINT_W70","SM9_a_W70","SM9_b_W70","SM9_c_W70","SM9_d_W70","SM9_e_W70","PARTY_W70","PARTYLN_W70","PARTYSTR_W70","F_METRO","F_CREGION","F_CDIVISION","F_AGECAT","F_SEX","F_EDUCCAT","F_EDUCCAT2","F_HISP","F_RACECMB","F_RACETHNMOD","F_CITIZEN","F_NATIVITY2","F_MARITAL","F_RELIG","F_BORN","F_RELTRAD","F_ATTEND","F_PARTY_FINAL","F_PARTYLN_FINAL","F_PARTYSUM_FINAL","F_INCOME","F_INCOME_RECODE","F_REG","F_IDEO","F_ACSWEB","F_VOLSUM","F_HISP_ORIGIN","F_YEARSINUS","F_PARTYSUMIDEO","WEIGHT_W70"
"9457",201901042888,2020-07-14 16:18:02,2020-07-14 16:34:44,1,1,1,1,2,4,1,1,1,2,1,1,1,2,1,1,2,2,2,2,1,3,1,2,1,2,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,2,1,1,2,2,1,2,4,4,1,1,1,1,1,3,1,1,1,2,NA,3,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,1,1,2,1,2,1,3,1,3,2,NA,1,3,7,3,2,1,5,1,1,3,1,1,1,2,2,10000,1,3,2,2,1,3,1,3,1,1,1,1,3,0.196496322898001
"9458",201901042982,2020-07-14 21:12:25,2020-07-14 21:41:56,2,2,2,1,4,3,4,1,3,3,3,2,2,2,2,1,2,1,2,2,2,NA,NA,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,1,1,2,2,2,3,3,2,NA,1,3,2,2,2,2,3,3,NA,2,2,4,2,2,3,2,2,3,2,3,NA,NA,NA,NA,NA,NA,3,3,NA,3,2,3,2,1,3,NA,2,1,NA,3,2,2,3,3,NA,NA,NA,3,4,3,2,2,3,2,NA,1,3,5,99,1,3,2,1,1,3,1,6,2,2,2,10000,6,3,2,2,2,3,3,3,1,2,3,4,3,0.489996368720984
"9459",201901043047,2020-07-14 15:54:39,2020-07-14 16:03:29,2,1,2,1,5,4,2,5,2,2,5,1,1,2,2,2,2,2,2,4,1,4,1,1,1,4,3,1,2,2,1,2,2,2,1,1,1,2,3,3,1,1,2,1,1,1,1,1,1,1,4,4,2,NA,3,2,3,3,1,2,2,3,NA,4,2,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,3,1,1,1,4,2,3,1,2,3,3,3,3,3,3,1,1,2,3,2,4,1,4,1,NA,1,4,9,1,2,1,5,1,1,3,1,1,1,12,NA,1e+05,6,4,1,1,6,2,1,2,1,1,1,1,1,0.52490566672008
"9460",201901043093,2020-07-15 17:34:43,2020-07-15 18:18:45,1,1,1,1,1,5,1,1,1,1,4,1,1,2,1,2,1,2,2,4,1,99,99,2,1,3,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,2,2,1,1,2,2,2,4,4,1,1,1,1,2,2,1,2,1,4,NA,4,2,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,2,2,2,4,1,2,2,2,1,2,99,1,1,3,99,99,2,2,2,2,2,99,99,NA,1,1,2,4,1,3,1,1,5,3,1,6,1,1,2,40001,2,99,99,9,5,2,3,99,1,2,4,4,9,0.493179121692605
"9461",201901043107,2020-07-16 16:10:38,2020-07-16 16:25:35,1,1,2,2,2,5,2,3,4,5,4,1,1,2,2,2,2,2,2,2,1,4,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,2,3,2,3,2,NA,3,2,3,2,3,4,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2,2,NA,3,2,1,2,2,3,NA,2,2,NA,1,2,1,2,2,NA,NA,NA,2,1,2,3,1,3,2,NA,1,3,5,1,1,2,3,1,4,3,1,1,6,2,2,10000,6,3,2,2,9,1,1,3,1,2,3,1,3,0.382104275540265
"9462",201901043163,2020-07-17 15:13:03,2020-07-17 16:14:25,2,2,2,2,1,5,1,1,5,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,NA,1,3,2,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,4,1,2,1,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,NA,1,1,3,5,4,1,3,2,1,4,3,1,4,1,2,2,10000,5,2,NA,2,4,2,1,5,1,1,3,4,4,0.216736994942567
"9463",201901043266,2020-07-15 15:04:05,2020-07-16 18:01:52,2,1,2,2,5,5,1,2,1,2,3,1,1,2,1,1,2,2,2,2,1,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3,2,2,2,NA,3,1,2,4,3,4,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2,2,NA,3,1,2,4,4,3,NA,2,2,NA,3,3,2,2,3,NA,NA,NA,2,2,2,3,1,2,NA,2,1,3,5,2,1,2,4,1,1,3,1,1,1,2,2,10000,4,2,NA,2,9,1,1,3,1,1,4,1,3,0.0907629373440432
"9464",201901043326,2020-07-14 16:56:18,2020-07-15 02:14:07,2,2,2,1,4,5,1,2,1,1,1,3,1,1,2,2,2,1,1,2,1,2,2,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,2,1,2,3,4,1,1,1,1,1,1,1,2,1,2,NA,1,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,NA,1,1,3,5,2,2,1,5,1,1,3,2,6,1,2,2,10000,4,1,NA,1,6,2,NA,3,1,2,5,2,2,0.400912763817388
"9465",201901043339,2020-07-15 13:03:26,2020-07-15 13:35:37,1,2,1,1,1,5,2,2,1,1,1,2,1,2,2,2,2,2,2,1,1,4,1,2,1,3,2,1,3,2,NA,NA,NA,NA,1,1,1,2,4,3,2,3,2,2,2,1,2,2,1,2,4,4,1,1,1,1,1,1,2,2,2,2,NA,4,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,1,1,1,1,NA,1,1,NA,2,2,1,2,2,NA,NA,NA,2,1,2,2,1,99,1,NA,1,3,5,3,2,2,4,1,1,3,1,6,1,1,1,1100,2,99,1,1,4,2,1,99,1,2,5,4,9,0.214453787707923
"9466",201901043389,2020-07-15 13:49:13,2020-07-15 14:04:53,2,1,2,2,2,2,2,1,4,5,2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,3,1,NA,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,3,4,3,3,1,3,3,3,1,3,2,1,1,1,2,2,1,1,2,2,1,2,1,2,3,2,NA,2,1,3,5,1,1,1,5,1,1,3,1,1,6,12,NA,1e+05,5,2,NA,2,5,2,1,5,1,2,5,1,4,0.457556634633308
"9467",201901043391,2020-07-19 11:30:43,2020-07-19 11:36:42,2,2,2,2,99,5,4,2,1,1,3,1,2,2,2,2,2,2,2,99,2,NA,NA,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,99,1,1,1,1,99,2,1,NA,99,3,3,99,99,99,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1,1,NA,1,1,99,99,99,99,NA,3,1,NA,99,99,99,99,99,NA,NA,NA,1,1,1,99,99,99,99,NA,1,3,5,3,2,2,3,1,1,3,2,6,1,12,NA,1e+05,4,99,99,9,1,3,NA,1,1,2,5,2,9,0.273643082623645
"9468",201901043434,2020-07-18 00:33:10,2020-07-18 01:56:42,1,2,2,1,2,2,2,2,1,5,2,1,1,2,2,2,2,2,2,4,1,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,1,1,NA,99,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,2,3,1,3,2,1,2,2,2,2,1,2,2,3,1,2,1,1,1,1,2,1,NA,2,1,3,5,2,2,1,5,1,5,3,2,6,1,2,1,10000,5,1,NA,1,4,2,NA,2,1,1,5,2,1,0.186590543963123
"9469",201901043440,2020-07-16 16:52:21,2020-07-16 17:15:38,1,1,1,1,2,5,4,2,1,4,1,1,1,1,1,1,1,2,2,1,1,2,3,2,1,3,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,3,1,2,1,1,2,2,1,2,4,4,1,1,1,1,1,1,1,2,2,2,NA,1,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,1,4,1,2,2,2,1,2,2,2,2,2,2,3,2,3,2,2,2,1,2,2,2,4,1,NA,1,3,5,3,2,2,3,1,1,3,1,1,6,1,2,1100,1,4,1,1,5,2,1,3,1,1,2,1,2,0.189788327579513
"9470",201901043455,2020-07-15 02:29:35,2020-07-16 23:40:19,2,2,1,2,5,5,2,5,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,3,3,1,2,3,1,1,1,2,NA,NA,NA,NA,4,2,1,3,1,1,1,1,1,1,2,2,2,4,1,2,1,1,1,1,1,2,1,NA,99,3,2,2,2,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,3,3,4,3,4,2,3,3,3,1,2,2,2,1,1,1,2,1,3,2,2,2,2,2,3,2,2,NA,2,1,3,5,3,2,1,5,1,1,3,1,4,3,1,1,1100,1,2,NA,2,1,3,1,2,1,1,3,3,3,0.0578333230964408
"9471",201901043500,2020-07-14 22:58:17,2020-07-14 23:07:57,1,2,2,2,5,5,5,5,4,5,4,1,1,2,2,2,2,2,2,3,1,3,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,2,2,NA,2,3,2,2,2,4,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,3,2,4,3,3,2,4,4,4,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,NA,2,1,3,5,3,1,2,4,1,1,3,1,6,1,2,2,10000,5,2,NA,2,6,2,1,3,1,2,5,2,3,0.171202147372915
"9472",201901043552,2020-07-15 00:59:16,2020-07-15 01:15:18,2,2,1,1,4,5,2,4,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,3,3,2,3,2,NA,NA,NA,NA,1,1,1,1,4,2,1,2,1,2,2,2,2,2,2,2,4,4,1,1,2,1,1,1,2,3,1,4,NA,4,3,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,1,1,1,99,2,2,NA,1,1,NA,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,3,2,NA,1,3,5,3,1,1,5,1,5,3,2,6,1,1,1,1100,3,3,2,2,4,2,NA,3,1,2,5,4,3,0.241535352248301
"9473",201901043570,2020-07-15 17:46:35,2020-07-15 17:56:46,1,1,2,1,5,5,2,4,5,5,5,1,1,1,2,2,2,2,2,1,1,3,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,1,3,1,2,1,2,NA,2,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,3,2,1,4,3,4,3,2,1,2,2,3,1,3,1,3,2,2,3,2,2,3,1,2,NA,2,1,4,9,1,1,1,5,1,5,3,1,1,6,12,NA,1e+05,5,2,NA,2,5,2,1,3,1,2,1,1,3,0.836412383298229
"9474",201901043592,2020-07-15 06:09:29,2020-07-15 06:27:18,1,1,2,1,5,5,2,2,5,5,4,1,1,2,2,1,1,2,2,1,1,2,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,1,2,3,2,NA,2,3,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,3,3,2,3,2,2,3,1,2,3,3,2,2,1,1,1,2,1,1,1,1,2,3,1,NA,1,4,9,1,1,3,2,1,1,3,1,1,6,9,NA,1e+05,6,3,1,1,2,3,1,3,1,2,1,1,2,6.6347707317171
"9475",201901043600,2020-07-14 17:49:02,2020-07-14 18:01:34,1,1,2,2,1,3,2,2,1,2,2,2,1,1,2,1,1,2,2,1,1,2,2,2,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,4,4,1,2,2,2,1,1,1,2,3,NA,2,2,2,4,4,4,NA,NA,NA,NA,NA,NA,2,1,1,1,1,3,3,3,3,3,3,1,2,1,2,2,3,1,1,2,2,1,2,1,3,1,2,2,2,2,2,3,3,2,NA,1,3,5,2,2,1,6,1,4,3,1,3,3,12,NA,1e+05,6,3,2,2,7,1,1,3,1,1,5,4,3,0.129847078611777
"9476",201901043629,2020-07-17 13:04:19,2020-07-17 13:24:57,1,1,2,2,5,5,1,2,3,5,2,1,1,1,2,1,1,2,2,4,1,2,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,1,1,2,1,NA,2,2,3,1,1,1,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2,2,2,2,2,1,4,4,4,1,3,2,2,1,2,1,1,1,1,2,2,3,2,2,2,2,3,1,NA,1,3,5,3,2,1,5,1,1,3,1,5,5,5,NA,50000,5,3,1,1,5,2,1,3,1,2,3,4,2,0.226892209879532
"9477",201901043660,2020-07-14 17:20:57,2020-07-14 17:35:50,2,1,2,1,5,5,5,5,5,5,1,1,1,2,2,2,1,2,2,1,1,1,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,3,1,1,NA,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,1,2,1,4,4,4,NA,1,1,NA,1,1,1,2,1,NA,NA,NA,1,2,1,2,2,3,2,NA,1,3,5,4,1,1,6,1,5,3,1,6,1,2,2,10000,5,3,2,2,8,1,1,2,1,2,5,4,3,0.160734682838023
"9478",201901043689,2020-07-18 15:04:05,2020-07-18 15:22:45,1,1,2,1,2,5,2,4,1,4,1,1,1,1,2,2,2,2,2,3,1,2,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,2,1,1,2,2,NA,2,3,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,2,2,3,3,3,1,2,1,2,2,2,1,2,2,3,1,2,3,1,2,3,3,3,1,NA,1,3,5,3,1,1,5,1,1,3,1,6,1,1,1,1100,5,3,1,1,5,2,1,3,1,1,5,4,2,0.122079007666173
"9479",201901043799,2020-07-14 19:43:25,2020-07-14 20:07:31,2,2,1,2,1,2,1,1,1,2,1,1,1,2,2,2,2,1,2,3,2,NA,NA,2,1,2,2,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,3,2,2,1,1,2,2,2,2,4,4,1,1,1,1,1,1,1,3,1,NA,3,4,2,4,4,4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2,2,3,3,4,2,4,4,3,3,3,2,2,2,2,3,2,2,3,2,1,1,1,3,2,4,2,NA,1,1,3,5,2,2,1,5,1,1,3,1,6,1,2,1,10000,2,2,NA,2,6,2,1,1,1,2,5,3,3,0.207097098020666
"9480",201901043803,2020-07-15 16:12:59,2020-07-15 16:33:18,1,1,1,1,3,5,2,2,1,1,5,1,1,2,2,2,2,2,2,3,1,2,1,1,1,3,3,1,2,2,1,1,1,1,1,1,1,1,1,3,1,1,2,2,2,1,2,2,2,2,4,4,1,1,1,1,1,1,2,2,2,2,NA,4,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,1,1,1,1,NA,2,1,NA,3,2,2,4,2,NA,NA,NA,3,2,3,3,2,3,1,NA,1,3,5,3,1,1,5,1,5,3,1,6,6,1,1,1100,3,3,1,1,2,3,1,3,1,2,5,4,2,0.15786404833863
"9481",201901043880,2020-07-15 00:09:21,2020-07-15 00:27:37,2,2,1,1,1,5,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,2,1,2,2,NA,2,4,2,NA,NA,NA,NA,1,1,1,1,4,4,NA,NA,NA,2,2,1,2,2,2,2,4,4,1,1,1,2,1,1,1,1,1,4,NA,4,3,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,2,2,2,2,3,1,2,2,2,2,2,3,2,1,2,1,1,2,3,2,2,3,4,1,NA,1,3,5,2,2,1,5,1,1,3,2,6,1,1,1,1100,2,4,1,1,4,2,NA,99,1,2,5,2,9,0.330012886916821
"9482",201901043955,2020-07-14 22:40:28,2020-07-15 00:12:27,2,2,1,1,4,4,2,1,1,2,1,1,1,2,1,1,2,2,2,2,2,NA,NA,2,1,4,2,2,2,3,1,1,2,2,NA,NA,NA,NA,4,4,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,4,NA,2,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,2,1,2,1,4,3,2,2,2,2,2,1,1,3,3,2,2,2,1,2,2,2,2,NA,1,1,3,5,2,2,1,5,1,1,3,1,2,3,2,1,10000,3,2,NA,2,4,2,1,4,1,2,2,2,4,0.307681580199131
"9483",201901043984,2020-07-16 00:03:07,2020-07-16 00:19:02,2,2,2,1,1,5,4,5,2,2,1,1,1,1,2,2,2,2,2,2,2,NA,NA,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,3,2,2,NA,3,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,1,1,1,2,2,2,2,2,3,3,2,3,3,3,2,2,3,1,3,3,1,4,1,NA,1,3,5,3,1,1,6,1,1,3,2,4,1,2,2,10000,4,4,1,1,5,2,NA,3,1,2,3,2,2,0.208164354983142
"9484",201901044042,2020-07-14 21:12:57,2020-07-14 21:18:05,2,1,1,1,2,5,2,2,1,4,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,NA,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,3,1,3,NA,1,3,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,2,2,2,2,1,1,1,99,1,1,1,1,1,3,2,2,3,3,3,3,3,4,1,NA,1,4,9,1,2,3,2,1,5,3,1,1,1,12,NA,1e+05,3,4,1,1,4,2,1,2,1,2,1,1,1,1.90568199542409
"9485",201901044092,2020-07-14 17:14:58,2020-07-17 10:58:10,2,2,1,1,5,5,2,4,1,1,1,5,1,2,2,2,2,1,1,3,2,NA,NA,2,1,2,1,1,3,2,NA,NA,NA,NA,1,1,1,2,1,4,1,2,1,2,2,1,2,2,1,2,4,4,1,1,1,2,1,1,1,3,1,3,NA,4,2,4,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,2,2,3,4,4,2,2,2,4,4,1,1,4,3,2,2,4,1,1,3,4,3,1,NA,1,3,5,99,1,3,2,1,1,3,2,6,6,1,1,1100,3,3,1,1,2,3,NA,4,1,2,5,2,2,2.63808905432091
"9486",201901044152,2020-07-15 02:21:35,2020-07-15 02:39:32,1,1,2,2,1,1,1,1,1,4,2,1,1,1,1,1,2,2,2,3,1,2,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,2,2,2,NA,3,2,2,2,3,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,2,NA,3,3,2,3,3,3,NA,2,2,NA,3,2,3,2,2,NA,NA,NA,2,2,3,2,2,3,2,NA,1,3,5,3,2,1,6,1,1,3,1,6,1,12,NA,1e+05,6,3,2,2,5,2,1,3,1,2,4,4,3,0.0578333230964408
"9487",201901044186,2020-07-14 16:13:10,2020-07-14 16:25:30,2,2,2,1,3,5,3,5,3,5,2,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,2,1,2,2,2,2,4,4,1,1,1,1,1,1,2,2,3,4,NA,3,3,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,2,2,3,3,NA,2,2,NA,3,3,2,2,2,NA,NA,NA,2,2,2,2,2,3,1,NA,1,3,5,2,1,1,5,1,99,3,2,6,1,1,1,1100,4,3,1,1,6,2,NA,99,1,1,5,3,9,0.179874553873737
"9488",201901044206,2020-07-14 15:45:49,2020-07-14 18:40:07,2,1,2,2,4,4,2,1,5,5,2,2,1,2,2,1,1,2,2,1,2,NA,NA,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,1,2,2,NA,4,2,3,1,1,1,NA,NA,NA,NA,NA,NA,1,1,3,3,2,2,2,1,4,1,1,1,1,1,1,2,3,2,2,2,2,1,1,2,2,2,2,4,1,2,2,1,1,NA,2,1,3,5,1,2,2,4,1,1,3,1,1,6,12,NA,1e+05,4,1,NA,1,4,2,1,3,1,1,3,1,2,0.137793073904519
"9489",201901044309,2020-07-14 17:58:42,2020-07-14 19:12:02,2,1,2,1,1,1,1,3,1,5,1,1,1,1,2,2,2,2,2,4,1,1,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,1,3,1,2,3,4,NA,4,3,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,1,3,1,2,2,4,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,NA,1,1,3,5,4,2,1,6,1,1,3,1,1,5,2,2,10000,5,1,NA,1,4,2,1,3,1,2,3,1,2,0.124834914354555
"9490",201901044322,2020-07-15 01:30:03,2020-07-15 01:43:28,2,2,1,2,2,5,4,2,1,1,1,1,1,2,2,2,2,1,2,3,2,NA,NA,2,1,3,1,1,1,2,NA,NA,NA,NA,1,1,1,1,4,2,1,2,2,2,2,1,2,2,1,2,4,4,1,2,1,1,1,2,1,2,1,NA,3,3,2,4,3,4,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,3,2,4,1,1,4,4,4,4,2,2,2,2,2,2,2,3,4,2,2,2,3,1,2,3,2,3,99,NA,1,3,5,3,2,2,3,1,1,3,2,4,1,2,1,10000,2,3,99,9,6,2,NA,3,1,2,3,2,9,0.213488636048374
